comment_id,translated_comment_text,like_count,search_query,label,concatenated_text,sentiment_label,sentiment_score,named_entities,num_named_entities,cluster
2188,If you do not get a vote from DDS and a hundredpink and then you can vote for the Gold Loyalist Tallano because of your boat in two rivers 😂,0,Panfilo Lacson,A,Panfilo Lacson: If you do not get a vote from DDS and a hundredpink and then you can vote for the Gold Loyalist Tallano because of your boat in two rivers 😂,LABEL_0,0.6777389049530029,"[('DDS', 'ORG'), ('two', 'CARDINAL')]",2,19
1956,Hope to be jailed for it if you can't be jailed for the suits haist ..,1,Kiko Pangilinan,C,Kiko Pangilinan: Hope to be jailed for it if you can't be jailed for the suits haist ..,LABEL_0,0.6713566184043884,"[('Kiko Pangilinan', 'PERSON')]",1,14
1892,"After about five months ago, a sad news was shared by veteran columnist Mom Cristy Fermin. ",2,Kiko Pangilinan,C,"Kiko Pangilinan: After about five months ago, a sad news was shared by veteran columnist Mom Cristy Fermin. ",LABEL_0,0.7264599800109863,"[('Kiko Pangilinan', 'PERSON'), ('about five months ago', 'DATE'), ('Cristy Fermin', 'PERSON')]",3,14
3755,To those who have lost their jobs on ABS-CBN do not vote for Marcoleta and the DU30 CLA is why you have lost their work,8,Tito Sotto,A,Tito Sotto: To those who have lost their jobs on ABS-CBN do not vote for Marcoleta and the DU30 CLA is why you have lost their work,LABEL_0,0.7510048747062683,"[('Tito Sotto', 'PERSON'), ('Marcoleta', 'ORG')]",2,16
1957,Hope you can be trapped to keep the artists quietly living,1,Kiko Pangilinan,C,Kiko Pangilinan: Hope you can be trapped to keep the artists quietly living,LABEL_0,0.6445080041885376,"[('Kiko Pangilinan', 'PERSON')]",1,4
2108,God bless senator  pia and mayor vico  sotto,0,Pia Cayetano,A,Pia Cayetano: God bless senator  pia and mayor vico  sotto,LABEL_0,0.7799451947212219,"[('God', 'PERSON')]",1,3
1896,She deserves it. ,0,Kiko Pangilinan,C,Kiko Pangilinan: She deserves it. ,LABEL_0,0.7203581929206848,"[('Kiko Pangilinan', 'PERSON')]",1,5
1942,It's just work without a bad job. ,1,Kiko Pangilinan,C,Kiko Pangilinan: It's just work without a bad job. ,LABEL_0,0.6972454786300659,"[('Kiko Pangilinan', 'PERSON')]",1,14
1947,"So be careful when you open your mouth
Think before you say something it will always hunt you",0,Kiko Pangilinan,C,"Kiko Pangilinan: So be careful when you open your mouth
Think before you say something it will always hunt you",LABEL_0,0.6910221576690674,"[('Kiko Pangilinan', 'PERSON')]",1,5
4381,It seems like nothing to self,0,Bam Aquino,C,Bam Aquino: It seems like nothing to self,LABEL_0,0.6251710653305054,"[('Bam Aquino', 'PERSON')]",1,5
1948,Buti nga sa yo cristy !!!! ,0,Kiko Pangilinan,C,Kiko Pangilinan: Buti nga sa yo cristy !!!! ,LABEL_0,0.6659488081932068,"[('Kiko Pangilinan', 'PERSON'), ('Buti nga sa', 'PERSON')]",2,14
3482,Watch out for the flight,0,Bong Revilla,A,Bong Revilla: Watch out for the flight,LABEL_0,0.5848710536956787,[],0,7
4415,I was yellow but I was not convinced that Fem was the one who fought Ninoy. They were only fighting for politics but they were in fraternity. They would not be against politics.,0,Bam Aquino,C,Bam Aquino: I was yellow but I was not convinced that Fem was the one who fought Ninoy. They were only fighting for politics but they were in fraternity. They would not be against politics.,LABEL_0,0.7507036328315735,"[('Bam Aquino', 'PERSON'), ('Ninoy', 'PERSON')]",2,8
4416,"Mrs. President is truly impressive when you think about it. She ensures that the DDS won't be able to come back, even if the next term is under the Dilawan.",0,Bam Aquino,C,"Bam Aquino: Mrs. President is truly impressive when you think about it. She ensures that the DDS won't be able to come back, even if the next term is under the Dilawan.",LABEL_0,0.7507621645927429,"[('Bam Aquino', 'PERSON'), ('DDS', 'ORG'), ('Dilawan', 'GPE')]",3,4
3477,First comment this 2024,1,Bong Revilla,A,Bong Revilla: First comment this 2024,LABEL_0,0.6128174662590027,"[('Bong Revilla', 'PERSON'), ('First', 'ORDINAL'), ('2024', 'DATE')]",3,19
3476,❤AMEN 🙏,0,Bong Revilla,A,Bong Revilla: ❤AMEN 🙏,LABEL_0,0.5946418642997742,"[('Bong Revilla', 'PERSON')]",1,5
3480,No one can help the town,0,Bong Revilla,A,Bong Revilla: No one can help the town,LABEL_0,0.5966726541519165,[],0,5
4419,Sara said she was fem,0,Bam Aquino,C,Bam Aquino: Sara said she was fem,LABEL_0,0.6430839896202087,"[('Bam Aquino', 'PERSON')]",1,14
1949,Be before Cristy your mouth kc the sharpness you have,0,Kiko Pangilinan,C,Kiko Pangilinan: Be before Cristy your mouth kc the sharpness you have,LABEL_0,0.554780900478363,"[('Kiko Pangilinan', 'PERSON'), ('Cristy', 'PERSON')]",2,14
5085,Formerly Marcos loyalist since then but he got married to BBM,1,France Castro,C,France Castro: Formerly Marcos loyalist since then but he got married to BBM,LABEL_0,0.7149224877357483,"[('France Castro', 'PERSON'), ('Marcos', 'PERSON'), ('BBM', 'ORG')]",3,5
5149,You are investigating Castro convicted of Mindanao's kidnapping kids.,0,France Castro,C,France Castro: You are investigating Castro convicted of Mindanao's kidnapping kids.,LABEL_0,0.624946117401123,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Castro', 'PERSON'), ('Mindanao', 'PERSON')]",4,14
4327,Hahahaha tama,1,Bam Aquino,C,Bam Aquino: Hahahaha tama,LABEL_0,0.6902931332588196,"[('Bam Aquino', 'PERSON')]",1,5
3736,🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️,1,Tito Sotto,A,Tito Sotto: 🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️🖐️,LABEL_0,0.6998555064201355,"[('Tito Sotto', 'PERSON')]",1,5
3750,Congrats TVJ Legit Original EB SQ Recorded at the VST Studios ❤ @DersTV @Ders2.0,0,Tito Sotto,A,Tito Sotto: Congrats TVJ Legit Original EB SQ Recorded at the VST Studios ❤ @DersTV @Ders2.0,LABEL_0,0.6562455296516418,"[('Tito Sotto', 'PERSON'), ('the VST Studios', 'FAC'), ('@DersTV @Ders2.0', 'ORG')]",3,19
1981,That's good for Cristy to bring a lot of 6an lives to her,0,Kiko Pangilinan,C,Kiko Pangilinan: That's good for Cristy to bring a lot of 6an lives to her,LABEL_0,0.6147888898849487,"[('Kiko Pangilinan', 'PERSON'), ('Cristy', 'PERSON')]",2,14
3733,Where's the full video?,0,Tito Sotto,A,Tito Sotto: Where's the full video?,LABEL_0,0.6594745516777039,"[('Tito Sotto', 'PERSON')]",1,5
4579,Both are you older ?????,0,Bam Aquino,C,Bam Aquino: Both are you older ?????,LABEL_0,0.660080075263977,"[('Bam Aquino', 'PERSON')]",1,5
3930,Bat joined the yellow ones as well as c vp lenny if you were cheap you thought he was feeding Genrl Bautista sober k b and s luneta hostage taking d b because he died so much,0,Erwin Tulfo,A,Erwin Tulfo: Bat joined the yellow ones as well as c vp lenny if you were cheap you thought he was feeding Genrl Bautista sober k b and s luneta hostage taking d b because he died so much,LABEL_0,0.6262330412864685,"[('Erwin Tulfo', 'PERSON'), ('Bat', 'PERSON'), ('lenny', 'PERSON'), ('Bautista', 'PERSON')]",4,5
3931,Dating Genral and PMERS eh reacts to the Mistah E D Tame2 They are King and I have a good day of my day.,0,Erwin Tulfo,A,Erwin Tulfo: Dating Genral and PMERS eh reacts to the Mistah E D Tame2 They are King and I have a good day of my day.,LABEL_0,0.6420986652374268,"[('Erwin Tulfo', 'PERSON')]",1,8
1903,😂😂😂😂😂😂 good luck!,0,Kiko Pangilinan,C,Kiko Pangilinan: 😂😂😂😂😂😂 good luck!,LABEL_0,0.6918796896934509,"[('Kiko Pangilinan', 'PERSON')]",1,5
2130,Senchiz joined the Marcoses. ,0,Panfilo Lacson,A,Panfilo Lacson: Senchiz joined the Marcoses. ,LABEL_0,0.736960232257843,"[('Marcoses', 'PERSON')]",1,19
6610,The legend is back after years of absence! ,1,Willie Revillame,A,Willie Revillame: The legend is back after years of absence! ,LABEL_0,0.6744101047515869,"[('Willie Revillame', 'PERSON'), ('years', 'DATE')]",2,19
3043,But you are idol kill-eye hugged my idol pacman ❤,0,Manny Pacquiao,A,Manny Pacquiao: But you are idol kill-eye hugged my idol pacman ❤,LABEL_0,0.6320271492004395,"[('Manny Pacquiao', 'PERSON')]",1,20
3071,"Hey how are you doing by any chance will you be able to create this boxer Tito"" Trinidad",0,Manny Pacquiao,A,"Manny Pacquiao: Hey how are you doing by any chance will you be able to create this boxer Tito"" Trinidad",LABEL_0,0.6824240684509277,"[('Manny Pacquiao', 'PERSON'), ('Tito', 'PERSON')]",2,1
4358,I'm a simple tzo kN,0,Bam Aquino,C,Bam Aquino: I'm a simple tzo kN,LABEL_0,0.6449469923973083,"[('Bam Aquino', 'PERSON'), ('kN', 'ORG')]",2,14
4447,Godbless! ,0,Bam Aquino,C,Bam Aquino: Godbless! ,LABEL_0,0.6069812774658203,"[('Bam Aquino', 'PERSON')]",1,20
4945,You should be jailed for the castro because con victed why there is a Congress in the congress as if the hostio is not equal why there is a judgment coming out of court with a deretco judgment. ,0,France Castro,C,France Castro: You should be jailed for the castro because con victed why there is a Congress in the congress as if the hostio is not equal why there is a judgment coming out of court with a deretco judgment. ,LABEL_0,0.6805434226989746,"[('France', 'GPE'), ('Castro', 'PERSON'), ('castro', 'PERSON'), ('Congress', 'ORG'), ('congress', 'ORG')]",5,14
4442,SIMPLETON.,0,Bam Aquino,C,Bam Aquino: SIMPLETON.,LABEL_0,0.6950724124908447,"[('Bam Aquino', 'PERSON')]",1,5
3254,That should be what a man is about my concern for fellow people D like Ibah jan like nlng.,0,Manny Pacquiao,A,Manny Pacquiao: That should be what a man is about my concern for fellow people D like Ibah jan like nlng.,LABEL_0,0.6915952563285828,"[('Manny Pacquiao', 'PERSON')]",1,5
2946,Manny P probably better the President than BBM is sure to help :D,0,Manny Pacquiao,A,Manny Pacquiao: Manny P probably better the President than BBM is sure to help :D,LABEL_0,0.6188266277313232,"[('Manny Pacquiao', 'PERSON')]",1,5
3033,Manny Pacquiao Baling Bing,0,Manny Pacquiao,A,Manny Pacquiao: Manny Pacquiao Baling Bing,LABEL_0,0.5653723478317261,"[('Manny Pacquiao', 'PERSON'), ('Manny Pacquiao Baling Bing', 'PERSON')]",2,8
2033,You're right because it's gone and it's floating.,0,Benhur Abalos,A,Benhur Abalos: You're right because it's gone and it's floating.,LABEL_0,0.6907744407653809,"[('Benhur Abalos', 'PERSON')]",1,5
2034,you can see,0,Benhur Abalos,A,Benhur Abalos: you can see,LABEL_0,0.5898397564888,"[('Benhur Abalos', 'PERSON')]",1,5
2039,"If you were the criminals why when you were the DILG Secretary e many policemen who became criminals and no one was trapped so you could be their protector, no fool today",0,Benhur Abalos,A,"Benhur Abalos: If you were the criminals why when you were the DILG Secretary e many policemen who became criminals and no one was trapped so you could be their protector, no fool today",LABEL_0,0.7192448377609253,"[('Benhur Abalos', 'PERSON'), ('today', 'DATE')]",2,4
3252,"Manny is not arrogant and it is still so bad ... but, but, but, he did so ... do you say that all that is ??? I can say I will not vote for him ... ",0,Manny Pacquiao,A,"Manny Pacquiao: Manny is not arrogant and it is still so bad ... but, but, but, he did so ... do you say that all that is ??? I can say I will not vote for him ... ",LABEL_0,0.7274824976921082,"[('Manny Pacquiao: Manny', 'PERSON')]",1,5
4010,My God knows who is adect and killer. They are a Lord ... we just have PBBM .Parin .. God Bless. ,0,Bam Aquino,C,Bam Aquino: My God knows who is adect and killer. They are a Lord ... we just have PBBM .Parin .. God Bless. ,LABEL_0,0.6992244124412537,"[('Bam Aquino', 'PERSON'), ('PBBM', 'ORG'), ('God Bless', 'PERSON')]",3,10
4002,"Tito Boy should have asked, where did they get the all TV collaboration with ABS CBN This is a C Camille one of the non -signing d renewal the ABS CBN franchise ...
",0,Camille Villar,A,"Camille Villar: Tito Boy should have asked, where did they get the all TV collaboration with ABS CBN This is a C Camille one of the non -signing d renewal the ABS CBN franchise ...
",LABEL_0,0.7468612790107727,"[('Camille Villar', 'PERSON'), ('Tito Boy', 'PERSON'), ('CBN', 'ORG')]",3,16
3690,Who are you with Tito Sotto? ,1,Tito Sotto,A,Tito Sotto: Who are you with Tito Sotto? ,LABEL_0,0.6773359775543213,"[('Tito Sotto', 'PERSON'), ('Tito Sotto', 'PERSON')]",2,5
2681,Manokok ngi in Potasaah😅😅😅💚👊💚💚👊,0,Imee Marcos,A,Imee Marcos: Manokok ngi in Potasaah😅😅😅💚👊💚💚👊,LABEL_0,0.6358576416969299,"[('Imee Marcos', 'PERSON'), ('Manokok', 'PERSON'), ('Potasaah', 'ORG')]",3,5
5547,He really shouldn't take the lead ... he's embarrassed ... he's also an ejkiller eh!?,0,Bato Dela Rosa,B,Bato Dela Rosa: He really shouldn't take the lead ... he's embarrassed ... he's also an ejkiller eh!?,LABEL_0,0.6684365272521973,"[('Bato Dela Rosa', 'PERSON')]",1,0
5610,SP chiz why? ,0,Bato Dela Rosa,B,Bato Dela Rosa: SP chiz why? ,LABEL_0,0.6421283483505249,"[('Bato Dela Rosa:', 'PERSON')]",1,5
5069,"Run for president before recovering their ill-gotten wealth, they don't care about Filipinos, BBM is important to recover their wealth.",0,France Castro,C,"France Castro: Run for president before recovering their ill-gotten wealth, they don't care about Filipinos, BBM is important to recover their wealth.",LABEL_0,0.766629695892334,"[('France Castro', 'PERSON'), ('Filipinos', 'NORP'), ('BBM', 'ORG')]",3,4
5084,"What is that thinking, do you do not have to say that you will immediately exclude 😂😂😂 you will probably be in prison, you will attend a hearing to make your answer more clear about confidenial fund hayyysss my vote for you not to be a lawyer.",0,France Castro,C,"France Castro: What is that thinking, do you do not have to say that you will immediately exclude 😂😂😂 you will probably be in prison, you will attend a hearing to make your answer more clear about confidenial fund hayyysss my vote for you not to be a lawyer.",LABEL_0,0.710841953754425,"[('France Castro', 'PERSON')]",1,13
5113,VP Sara is sorry that he wants to use the presidential plane par when he returns home to Davao but BBM did not use the priority Liza used what was the job so why did he need to use it.,1,France Castro,C,France Castro: VP Sara is sorry that he wants to use the presidential plane par when he returns home to Davao but BBM did not use the priority Liza used what was the job so why did he need to use it.,LABEL_0,0.7206510901451111,"[('France', 'GPE'), ('Castro', 'PERSON'), ('VP Sara', 'PERSON'), ('BBM', 'ORG'), ('Liza', 'PERSON')]",5,18
5148,Please Investigate VP Sara Duterte Bank Account.,2,France Castro,C,France Castro: Please Investigate VP Sara Duterte Bank Account.,LABEL_0,0.7007805705070496,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,14
5539,It's okay,0,Bato Dela Rosa,B,Bato Dela Rosa: It's okay,LABEL_0,0.7151967883110046,"[('Bato Dela Rosa', 'PERSON')]",1,5
5546,Dela Rosa's prosea,0,Bato Dela Rosa,B,Bato Dela Rosa: Dela Rosa's prosea,LABEL_0,0.5482980608940125,"[('Bato Dela Rosa', 'PERSON'), (""Dela Rosa's"", 'PERSON')]",2,0
5596,Bato is about to go crazy as Sara,0,Bato Dela Rosa,B,Bato Dela Rosa: Bato is about to go crazy as Sara,LABEL_0,0.6894864439964294,"[('Bato Dela Rosa:', 'PERSON'), ('Bato', 'PERSON')]",2,0
5603,Defeat Duterte in the next election,1,Bato Dela Rosa,B,Bato Dela Rosa: Defeat Duterte in the next election,LABEL_0,0.7289844155311584,"[('Bato Dela Rosa:', 'PERSON'), ('Defeat Duterte', 'ORG')]",2,5
5056,In your dreams.... Castro,2,France Castro,C,France Castro: In your dreams.... Castro,LABEL_0,0.5733515620231628,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Castro', 'PERSON')]",3,14
5063,ang paasa bow !!!!!,1,France Castro,C,France Castro: ang paasa bow !!!!!,LABEL_0,0.6135247349739075,"[('France Castro', 'PERSON'), ('ang paasa bow !', 'ORG')]",2,5
5076,dive and bury c marcos😂,0,France Castro,C,France Castro: dive and bury c marcos😂,LABEL_1,0.5170160531997681,"[('France Castro', 'PERSON'), ('marcos', 'PERSON')]",2,5
5083,Throw away,0,France Castro,C,France Castro: Throw away,LABEL_0,0.6540132761001587,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,5
5105,VP ISD all the way🇵🇭💚👊,0,France Castro,C,France Castro: VP ISD all the way🇵🇭💚👊,LABEL_0,0.5251227021217346,"[('France', 'GPE'), ('Castro', 'PERSON'), ('VP ISD', 'ORG')]",3,14
5112,"So this administration has no project because their pockets are so large that it is so bad that the people are suffering more and more.
",0,France Castro,C,"France Castro: So this administration has no project because their pockets are so large that it is so bad that the people are suffering more and more.
",LABEL_0,0.7137168049812317,"[('France Castro', 'PERSON')]",1,4
5140,"Also change the rules of the COA too loose so there are many anomalies going on, COA do not sit down just sitting",0,France Castro,C,"France Castro: Also change the rules of the COA too loose so there are many anomalies going on, COA do not sit down just sitting",LABEL_0,0.7072120308876038,"[('France', 'GPE'), ('Castro', 'PERSON'), ('COA', 'ORG'), ('COA', 'ORG')]",4,14
5147,Atty is an accomplice,1,France Castro,C,France Castro: Atty is an accomplice,LABEL_0,0.6058599352836609,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Atty', 'PERSON')]",3,5
5157,"Clearly clear ,,, money money from dep-ed is all the same ,,, just baked cooked cooked ,,,",0,France Castro,C,"France Castro: Clearly clear ,,, money money from dep-ed is all the same ,,, just baked cooked cooked ,,,",LABEL_0,0.6032285094261169,"[('France', 'GPE'), ('Castro', 'PERSON')]",2,5
5213,Couldn't Castro be clear if the confidential fund went?  ,0,France Castro,C,France Castro: Couldn't Castro be clear if the confidential fund went?  ,LABEL_0,0.6163904070854187,"[('France', 'GPE'), ('Castro', 'PERSON'), ('Castro', 'PERSON')]",3,13
5542,BKA MUCH MUCH MUCH MUCH MUCH MORE,1,Bato Dela Rosa,B,Bato Dela Rosa: BKA MUCH MUCH MUCH MUCH MUCH MORE,LABEL_0,0.6561557650566101,"[('Bato Dela Rosa:', 'PERSON'), ('BKA', 'ORG')]",2,5
5545,INC DUTERTE CHINESE TRIAD,1,Bato Dela Rosa,B,Bato Dela Rosa: INC DUTERTE CHINESE TRIAD,LABEL_0,0.6618312001228333,"[('Bato Dela Rosa:', 'PERSON'), ('CHINESE', 'NORP')]",2,0
5550,Sen Bato continues. ,2,Bato Dela Rosa,B,Bato Dela Rosa: Sen Bato continues. ,LABEL_0,0.6794609427452087,"[('Bato Dela Rosa', 'PERSON'), ('Sen Bato', 'PERSON')]",2,0
5553,"Want to get the latest news in the Philippine politics? Click the link👇 

youtube.com/@Phil_News?sub_confirmation=1",0,Bato Dela Rosa,B,"Bato Dela Rosa: Want to get the latest news in the Philippine politics? Click the link👇 

youtube.com/@Phil_News?sub_confirmation=1",LABEL_0,0.6125208735466003,"[('Bato Dela Rosa', 'PERSON'), ('Philippine', 'NORP')]",2,8
5599,All politico thieves,0,Bato Dela Rosa,B,Bato Dela Rosa: All politico thieves,LABEL_0,0.6404545307159424,"[('Bato Dela Rosa', 'PERSON')]",1,19
5602,What a waste you have for a long time and you are destroying yourself. ,0,Bato Dela Rosa,B,Bato Dela Rosa: What a waste you have for a long time and you are destroying yourself. ,LABEL_0,0.717353343963623,"[('Bato Dela Rosa', 'PERSON')]",1,0
4609,I will vote for you,0,Jimmy Bondoc,B,Jimmy Bondoc: I will vote for you,LABEL_0,0.6270819902420044,"[('Jimmy Bondoc', 'PERSON')]",1,5
